red,green,blue,label
217,247,235,green
122,186,38,green
165,219,133,green
105,176,146,green
223,210,212,red
135,20,143,pink
88,90,223,blue
174,9,26,red
219,200,77,yellow
158,51,230,purple
159,119,182,purple
169,91,104,red
98,91,50,yellow
191,174,166,orange
77,25,53,pink
169,172,119,yellow
232,100,150,pink
209,66,126,pink
156,208,78,green
25,12,34,purple
152,154,91,yellow
34,226,146,green
152,83,249,purple
5,122,109,blue
50,22,43,pink
235,228,219,orange
199,168,182,pink
71,26,0,orange
217,162,129,orange
75,2,192,purple
216,171,205,pink
193,192,169,yellow
251,247,213,yellow
147,205,167,green
191,248,241,blue
33,235,15,green
97,37,101,pink
106,11,21,red
251,45,141,pink
234,220,222,red
183,102,112,red
70,26,127,purple
180,248,221,green
43,41,13,yellow
118,15,30,red
135,96,13,orange
246,236,224,orange
197,27,55,red
86,104,54,green
62,239,100,green
27,80,58,green
110,23,74,pink
46,0,6,red
10,57,10,green
132,46,49,red
138,76,98,pink
194,169,229,purple
82,40,63,pink
29,154,146,blue
232,192,193,red
174,125,97,orange
89,119,85,green
119,103,24,yellow
148,16,20,red
249,153,26,orange
216,166,168,red
70,44,94,purple
9,241,32,green
205,146,106,orange
146,112,210,purple
22,8,43,purple
149,9,32,red
91,0,78,pink
195,196,120,yellow
84,59,80,pink
48,24,26,red
102,128,138,blue
107,65,113,pink
253,215,201,orange
139,126,60,yellow
8,58,40,green
198,126,98,orange
213,207,83,yellow
247,238,182,yellow
12,31,10,green
90,117,124,blue
188,223,231,blue
101,215,171,green
156,160,106,yellow
83,40,88,pink
193,190,223,blue
198,190,213,purple
183,213,123,green
242,28,50,red
105,60,2,orange
228,175,225,pink
122,83,36,orange
143,10,30,red
36,52,4,green
248,190,219,pink
187,127,250,purple
28,41,20,green
40,40,26,yellow
170,129,228,purple
62,209,51,green
250,183,190,red
122,110,237,blue
60,22,35,pink
151,123,109,orange
186,143,230,purple
98,113,223,blue
213,103,200,pink
125,161,144,green
222,223,206,yellow
98,88,157,blue
217,180,243,purple
155,229,143,green
235,168,170,red
36,49,17,green
224,224,62,yellow
76,146,158,blue
233,174,37,orange
170,44,48,red
98,163,41,green
138,181,224,blue
243,200,249,pink
24,21,17,orange
89,8,15,red
205,150,253,purple
64,181,71,green
99,139,146,blue
45,196,28,green
59,39,89,purple
72,46,30,orange
21,29,30,blue
246,207,9,yellow
37,36,24,yellow
183,168,199,purple
24,44,2,green
40,36,11,yellow
51,225,198,blue
149,50,58,red
100,123,206,blue
209,143,82,orange
243,119,135,red
175,24,49,red
239,205,234,pink
1,46,223,blue
179,236,249,blue
221,196,49,yellow
247,206,209,red
251,187,189,red
207,209,133,yellow
21,55,26,green
195,205,243,blue
189,193,144,yellow
218,222,150,yellow
100,101,52,yellow
191,130,189,pink
245,228,102,yellow
84,200,242,blue
231,216,207,orange
216,213,251,blue
50,58,82,blue
26,23,74,blue
103,110,173,blue
96,21,29,red
158,220,179,green
79,120,63,green
135,135,3,yellow
39,43,68,blue
180,126,157,pink
63,65,32,yellow
60,27,31,red
244,220,159,orange
193,171,149,orange
228,234,52,yellow
27,11,40,purple
34,40,58,blue
161,33,54,red
47,53,208,blue
232,171,210,pink
26,66,50,green
48,3,21,pink
105,105,58,yellow
236,233,157,yellow
245,251,167,yellow
141,63,124,pink
201,201,44,yellow
9,83,36,green
192,176,212,purple
183,94,21,orange
67,30,48,pink
174,157,184,purple
240,230,122,yellow
236,215,177,orange
59,41,12,orange
132,201,210,blue
85,84,32,yellow
222,140,63,orange
71,189,173,blue
6,254,76,green
225,215,193,orange
193,16,30,red
218,179,250,purple
28,6,40,purple
121,27,107,pink
89,45,134,purple
68,39,3,orange
160,253,241,blue
206,151,158,red
208,81,22,orange
215,45,73,red
69,18,50,pink
106,21,34,red
228,63,82,red
124,86,39,orange
186,33,128,pink
145,81,29,orange
206,201,161,yellow
219,57,81,red
38,13,29,pink
162,34,247,purple
86,21,183,purple
174,177,89,yellow
96,48,1,orange
176,156,196,purple
246,243,198,yellow
216,253,249,blue
146,133,168,purple
91,79,181,blue
235,147,225,pink
208,250,163,green
127,117,11,yellow
116,47,244,purple
231,245,36,yellow
214,203,231,purple
76,51,62,pink
225,38,242,pink
37,55,106,blue
9,41,62,blue
207,130,217,pink
102,25,84,pink
165,113,34,orange
40,15,41,pink
233,216,227,pink
241,228,230,red
127,141,58,green
194,176,147,orange
197,214,236,blue
90,15,102,pink
207,114,223,pink
229,205,229,pink
156,72,224,purple
165,129,228,purple
179,136,101,orange
151,137,109,orange
124,80,155,purple
243,229,160,yellow
249,224,31,yellow
142,11,96,pink
140,112,49,orange
38,52,34,green
3,99,22,green
11,83,116,blue
200,183,177,orange
185,149,131,orange
123,4,8,red
14,103,10,green
132,51,193,purple
101,43,21,orange
23,43,13,green
142,66,148,pink
157,153,77,yellow
88,114,79,green
248,99,154,pink
221,197,199,red
147,1,244,purple
114,155,105,green
12,166,33,green
36,70,71,blue
117,96,87,orange
39,2,34,pink
76,72,41,yellow
247,171,135,orange
6,61,101,blue
197,48,68,red
99,24,180,purple
35,67,38,green
178,21,47,red
97,132,1,green
233,93,214,pink
71,54,42,orange
92,178,193,blue
231,198,203,red
170,161,242,blue
208,145,243,purple
18,21,43,blue
153,116,195,purple
177,93,97,red
126,93,112,pink
115,100,23,yellow
53,44,33,orange
45,1,7,red
153,133,6,yellow
245,226,214,orange
187,238,251,blue
147,26,30,red
76,63,90,purple
86,82,21,yellow
255,169,236,pink
242,243,201,yellow
114,39,48,red
76,9,134,purple
33,54,80,blue
92,197,13,green
41,54,158,blue
54,38,39,red
2,141,187,blue
239,223,97,yellow
229,164,169,red
229,216,138,yellow
184,239,239,blue
42,115,132,blue
147,15,159,pink
24,114,60,green
218,134,142,red
98,127,10,green
138,138,173,blue
202,178,220,purple
198,196,228,blue
105,78,131,purple
231,210,244,purple
17,39,20,green
174,61,78,red
91,80,1,yellow
225,226,172,yellow
252,195,79,orange
70,95,12,green
109,69,44,orange
101,26,30,red
238,222,216,orange
230,122,180,pink
193,51,177,pink
245,246,203,yellow
252,141,219,pink
251,160,75,orange
246,248,211,yellow
201,188,38,yellow
164,166,239,blue
241,120,14,orange
212,94,190,pink
116,172,114,green
112,66,26,orange
48,32,217,blue
218,211,222,purple
81,200,112,green
185,243,188,green
160,84,92,red
251,242,116,yellow
161,158,89,yellow
218,120,221,pink
58,100,85,green
231,235,173,yellow
123,3,129,pink
0,56,54,blue
213,211,93,yellow
175,189,158,green
206,81,18,orange
231,249,144,green
226,105,125,red
194,227,28,green
48,197,48,green
173,133,137,red
194,61,158,pink
146,142,38,yellow
231,232,206,yellow
107,174,194,blue
75,101,27,green
69,33,36,red
236,128,34,orange
143,102,104,red
82,113,80,green
39,38,95,blue
86,31,83,pink
72,152,31,green
105,58,90,pink
219,188,102,orange
64,42,85,purple
251,219,223,red
244,200,206,red
242,171,207,pink
1,249,249,blue
181,192,38,yellow
104,61,39,orange
211,225,204,green
215,95,20,orange
239,231,190,yellow
223,102,38,orange
213,224,56,yellow
126,180,130,green
62,9,12,red
175,100,109,red
6,37,153,blue
220,248,93,green
137,41,121,pink
72,51,107,purple
214,83,223,pink
212,94,104,red
193,217,231,blue
243,244,221,yellow
160,108,28,orange
241,186,34,orange
207,218,226,blue
96,149,169,blue
4,251,29,green
27,154,25,green
68,19,20,red
221,151,219,pink
79,66,2,yellow
32,55,27,green
44,216,156,green
72,45,47,red
254,160,230,pink
201,252,197,green
192,162,241,purple
224,31,186,pink
38,64,54,green
33,186,125,green
171,193,231,blue
2,46,70,blue
213,118,193,pink
251,162,173,red
69,79,99,blue
242,181,188,red
190,191,166,yellow
155,18,253,purple
193,219,118,green
251,245,203,yellow
7,94,126,blue
224,213,236,purple
195,188,136,yellow
94,147,237,blue
202,165,168,red
114,115,151,blue
105,130,176,blue
34,77,129,blue
25,16,17,red
125,126,53,yellow
169,202,99,green
125,120,69,yellow
221,215,167,yellow
110,78,63,orange
208,180,181,red
249,249,164,yellow
172,62,177,pink
214,10,201,pink
199,187,173,orange
30,11,14,red
42,205,234,blue
160,248,194,green
253,18,57,red
49,242,139,green
86,46,16,orange
140,116,170,purple
108,104,141,blue
175,44,145,pink
41,168,62,green
153,186,199,blue
121,75,180,purple
248,104,114,red
141,83,91,red
145,218,113,green
92,5,63,pink
66,1,10,red
116,37,107,pink
79,226,50,green
59,13,42,pink
235,213,215,red
55,11,14,red
206,253,217,green
171,38,49,red
34,108,145,blue
189,219,207,green
110,38,46,red
117,176,240,blue
106,125,28,green
36,104,168,blue
160,167,22,yellow
158,112,118,red
247,238,166,yellow
212,194,245,purple
87,41,46,red
136,82,199,purple
250,224,199,orange
132,163,241,blue
151,42,223,purple
174,244,198,green
145,93,187,purple
147,237,125,green
214,87,150,pink
234,228,194,yellow
15,35,36,blue
205,112,169,pink
128,112,25,yellow
246,183,185,red
167,141,170,pink
60,60,42,yellow
24,20,26,purple
10,127,49,green
113,218,139,green
118,135,203,blue
58,60,22,yellow
46,20,29,pink
124,39,123,pink
226,190,167,orange
36,30,41,purple
126,66,7,orange
129,161,162,blue
155,105,110,red
238,191,176,orange
128,51,121,pink
16,48,8,green
125,140,99,green
22,89,18,green
25,82,26,green
153,43,238,purple
25,74,77,blue
247,201,207,red
163,230,168,green
122,82,114,pink
248,251,112,yellow
233,221,248,purple
24,41,42,blue
138,107,199,purple
68,69,2,yellow
55,16,18,red
198,200,221,blue
133,236,131,green
241,238,187,yellow
91,67,70,red
249,138,144,red
196,151,157,red
124,114,39,yellow
150,95,231,purple
234,223,246,purple
248,231,196,orange
219,41,56,red
234,108,122,red
99,100,38,yellow
78,13,69,pink
35,125,190,blue
101,62,66,red
137,86,174,purple
205,158,55,orange
138,233,43,green
39,176,80,green
25,11,35,purple
144,213,178,green
218,131,1,orange
157,78,202,purple
33,103,25,green
112,103,46,yellow
44,42,60,blue
27,1,81,purple
106,6,61,pink
227,171,227,pink
47,30,31,red
197,52,113,pink
34,22,23,red
13,19,28,blue
236,228,232,pink
215,229,222,green
208,209,158,yellow
103,99,55,yellow
14,113,225,blue
212,176,125,orange
138,133,46,yellow
43,62,84,blue
107,25,62,pink
126,37,1,orange
61,225,197,blue
65,48,54,pink
225,204,217,pink
211,204,105,yellow
47,4,6,red
89,141,68,green
38,54,90,blue
77,114,172,blue
56,45,36,orange
242,192,200,red
88,64,109,purple
42,23,43,pink
249,227,200,orange
155,205,29,green
45,164,57,green
240,236,152,yellow
32,100,99,blue
154,20,250,purple
87,88,50,yellow
119,202,197,blue
54,62,84,blue
28,90,58,green
75,32,17,orange
116,236,194,green
149,182,109,green
97,218,239,blue
228,227,175,yellow
189,191,74,yellow
52,72,86,blue
25,19,38,purple
22,8,38,purple
165,74,77,red
249,249,21,yellow
213,190,180,orange
234,153,190,pink
153,141,56,yellow
213,93,169,pink
225,193,196,red
252,115,129,red
210,202,182,orange
181,153,235,purple
190,4,13,red
30,23,33,purple
231,146,149,red
35,33,16,yellow
5,67,8,green
172,123,224,purple
124,9,190,purple
11,168,34,green
255,183,159,orange
194,56,182,pink
68,132,26,green
76,38,146,purple
228,216,210,orange
175,170,40,yellow
58,106,37,green
112,36,10,orange
103,7,116,pink
233,170,93,orange
171,171,130,yellow
46,44,10,yellow
166,155,94,yellow
94,49,140,purple
134,231,95,green
36,110,148,blue
227,194,250,purple
117,42,10,orange
207,221,213,green
16,126,244,blue
47,5,102,purple
254,128,229,pink
176,158,199,purple
141,121,88,orange
193,234,164,green
69,33,56,pink
157,123,129,red
228,228,211,yellow
243,89,227,pink
234,123,140,red
114,99,64,orange
240,214,163,orange
223,217,170,yellow
35,27,11,orange
112,109,51,yellow
18,19,28,blue
212,213,144,yellow
108,115,18,yellow
205,229,234,blue
210,183,147,orange
28,95,141,blue
57,167,109,green
192,136,98,orange
123,123,30,yellow
113,68,9,orange
157,160,121,yellow
188,176,212,purple
130,185,206,blue
229,158,168,red
173,207,170,green
25,43,62,blue
217,13,36,red
215,188,190,red
245,137,197,pink
181,223,159,green
32,16,8,orange
100,18,175,purple
241,95,117,red
189,165,228,purple
238,126,79,orange
91,37,39,red
166,126,226,purple
85,193,236,blue
27,15,41,purple
190,239,219,green
209,212,196,green
248,160,166,red
225,215,239,purple
36,3,94,purple
169,81,96,red
41,41,5,yellow
141,199,96,green
162,107,11,orange
15,33,42,blue
80,157,159,blue
96,61,42,orange
39,83,82,blue
239,246,218,green
86,109,24,green
223,222,231,blue
159,84,30,orange
86,80,26,yellow
126,125,93,yellow
233,225,73,yellow
239,195,198,red
28,22,18,orange
240,182,138,orange
95,43,47,red
78,46,96,purple
233,97,43,orange
244,239,98,yellow
181,18,26,red
36,86,80,blue
175,138,75,orange
199,178,188,pink
182,233,175,green
26,0,76,purple
229,174,182,red
234,241,203,green
127,10,30,red
120,234,97,green
225,168,173,red
175,144,85,orange
227,188,161,orange
162,128,78,orange
209,184,229,purple
168,67,131,pink
133,81,84,red
238,149,164,red
187,239,159,green
46,72,30,green
228,227,211,yellow
78,193,181,blue
181,130,154,pink
166,68,171,pink
237,80,106,red
193,251,226,green
24,14,108,blue
46,31,61,purple
44,155,138,blue
145,67,219,purple
232,201,238,pink
50,16,43,pink
231,192,251,purple
57,64,127,blue
245,238,224,orange
51,74,92,blue
191,176,222,purple
233,211,43,yellow
243,196,198,red
8,71,84,blue
243,251,213,green
128,125,77,yellow
176,180,116,yellow
27,79,131,blue
213,247,206,green
227,210,239,purple
230,189,76,orange
144,201,79,green
231,225,172,yellow
17,22,29,blue
187,144,146,red
206,214,41,yellow
208,183,246,purple
221,219,187,yellow
175,96,104,red
27,35,39,blue
250,221,163,orange
40,1,7,red
243,244,226,yellow
99,92,28,yellow
61,48,15,orange
55,54,32,yellow
229,222,205,orange
114,60,89,pink
73,14,44,pink
212,136,43,orange
24,87,139,blue
29,19,42,purple
151,149,48,yellow
73,73,44,yellow
176,141,165,pink
160,126,155,pink
101,31,74,pink
247,195,75,orange
253,8,44,red
21,30,24,green
132,51,61,red
222,248,232,green
63,92,95,blue
250,153,162,red
43,85,58,green
244,236,195,yellow
222,195,176,orange
25,26,20,green
222,110,113,red
32,14,14,red
200,152,251,purple
6,183,162,blue
139,75,35,orange
39,104,77,green
225,211,243,purple
30,29,21,yellow
245,248,79,yellow
56,47,116,blue
57,18,130,purple
63,95,7,green
68,37,121,purple
34,37,57,blue
214,183,230,purple
48,40,57,purple
77,174,239,blue
181,140,169,pink
97,10,18,red
185,243,223,green
87,51,52,red
213,190,234,purple
221,206,182,orange
132,84,176,purple
241,195,243,pink
224,164,187,pink
116,185,179,blue
204,198,184,orange
75,49,94,purple
101,40,200,purple
125,13,89,pink
102,166,100,green
89,14,175,purple
67,44,99,purple
120,89,171,purple
244,123,206,pink
201,166,172,red
132,128,6,yellow
253,38,45,red
89,105,48,green
51,41,61,purple
238,79,203,pink
156,13,32,red
254,170,184,red
214,228,230,blue
166,119,139,pink
132,27,192,purple
36,65,127,blue
101,141,241,blue
129,125,247,blue
28,18,25,pink
207,181,227,purple
219,132,144,red
85,80,53,yellow
21,27,35,blue
221,204,162,orange
56,54,217,blue
29,1,50,purple
252,146,160,red
61,1,96,purple
82,244,169,green
30,87,37,green
71,74,8,yellow
12,6,71,blue
88,25,63,pink
108,111,21,yellow
98,68,34,orange
57,35,77,purple
47,169,182,blue
169,238,244,blue
46,19,221,blue
137,101,164,purple
43,13,17,red
72,68,30,yellow
63,31,111,purple
245,246,203,yellow
214,233,200,green
137,129,88,yellow
248,245,58,yellow
59,27,13,orange
212,211,104,yellow
240,239,168,yellow
23,50,6,green
140,133,84,yellow
72,21,4,orange
246,218,220,red
169,199,92,green
215,217,115,yellow
64,3,134,purple
222,124,141,red
185,34,42,red
233,211,213,red
101,241,169,green
199,136,92,orange
117,182,235,blue
237,110,127,red
218,213,144,yellow
54,89,57,green
222,202,99,yellow
233,124,139,red
247,222,225,red
174,71,83,red
110,95,63,orange
213,211,253,blue
203,170,184,pink
177,181,206,blue
163,174,220,blue
238,221,230,pink
235,183,185,red
28,30,99,blue
247,217,241,pink
168,158,133,orange
171,180,147,green
93,64,50,orange
241,240,223,yellow
64,21,116,purple
118,179,107,green
156,68,73,red
75,121,32,green
155,89,3,orange
34,25,41,purple
196,164,198,pink
102,226,18,green
182,84,89,red
75,22,2,orange
103,99,24,yellow
202,217,130,green
172,192,195,blue
82,38,20,orange
202,2,175,pink
52,50,24,yellow
233,206,207,red
204,168,173,red
90,92,124,blue
216,167,251,purple
244,148,164,red
216,65,75,red
129,99,55,orange
92,66,71,red
180,209,133,green
183,112,6,orange
234,225,234,pink
169,203,171,green
212,196,94,yellow
101,11,218,purple
15,108,36,green
135,126,23,yellow
25,50,11,green
55,44,17,orange
212,255,189,green
7,39,25,green
84,90,2,yellow
96,44,186,purple
232,100,122,red
53,39,34,orange
130,107,58,orange
64,32,62,pink
67,105,132,blue
192,214,143,green
29,4,47,purple
36,31,132,blue
18,47,64,blue
203,161,118,orange
175,203,200,blue
69,76,52,green
186,150,207,purple
71,50,82,purple
93,65,70,red
145,95,59,orange
129,84,50,orange
144,75,20,orange
164,101,103,red
46,44,30,yellow
246,228,193,orange
213,165,173,red
169,223,221,blue
85,55,103,purple
181,179,38,yellow
54,23,74,purple
193,26,37,red
17,131,192,blue
251,254,210,yellow
66,62,31,yellow
